table_id,col_idx,class,class_id,data
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00184-ip-10-236-191-2.ec2.internal.json.gz_1255-Steve's bookshelf: to-rea_OG5C3RCXZGRTKUL5,2,format,36,format Hardcover format Mass Market Paperback format Hardcover format Mass Market Paperback format Mass Market Paperback format Paperback format Paperback format Hardcover format Hardcover format Paperback format Hardcover format Paperback format Mass Market Paperback format Paperback format Paperback format Mass Market Paperback format Hardcover format Paperback format Paperback format Hardcover format Paperback format Hardcover format Mass Market Paperback format Hardcover format Hardcover format Hardcover format Mass Market Paperback format Hardcover format Mass Market Paperback format Hardcover
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00154-ip-10-236-191-2.ec2.internal.json.gz_2033-2006 USMS Top 10 LCM for _SMMBXTK2XYPJYLXA,0,name,46,Scott Lautman Bart Mc Dermott Tim Erickson Rob Copeland Phil Dodson Peter Guadagni Neil Wasserman Robert DiTolla Robert Wright Michael Heather
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00154-ip-10-236-191-2.ec2.internal.json.gz_2033-2006 USMS Top 10 LCM for _SMMBXTK2XYPJYLXA,1,age,3,54 50 50 50 53 51 51 52 52 52
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00154-ip-10-236-191-2.ec2.internal.json.gz_2033-2006 USMS Top 10 LCM for _SMMBXTK2XYPJYLXA,2,club,15,PNA SDSM FLAQ GAJA UNAT WCM SWOM ARIZ DOC MVN
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00224-ip-10-236-191-2.ec2.internal.json.gz_1738-Schedule | SoxProspects.c_RMVGIO5XATYMX5AG,0,day,27,Tuesday Wednesday Friday Saturday Sunday Monday Tuesday Wednesday Thursday Friday Saturday Sunday Monday Tuesday Wednesday Thursday Friday Saturday Sunday Monday Tuesday Wednesday Friday Saturday Sunday Monday Tuesday Wednesday Thursday
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00224-ip-10-236-191-2.ec2.internal.json.gz_1738-Schedule | SoxProspects.c_RMVGIO5XATYMX5AG,1,location,44,Home Home Home Home Home Away Away Away Home Home Home Home Home Home Away Away Away Away Away Away Away Away Home Home Home Home Home Home Home
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00224-ip-10-236-191-2.ec2.internal.json.gz_1738-Schedule | SoxProspects.c_RMVGIO5XATYMX5AG,2,status,71,Final Final Final/13 Final Final/17 Final Final Final Final Final Final Final Final Final Final Final Final Final Final Final Final Final Final Final Final Final Final Final Final
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00224-ip-10-236-191-2.ec2.internal.json.gz_1738-Schedule | SoxProspects.c_RMVGIO5XATYMX5AG,3,result,65,Loss Loss Loss Loss Loss Win Loss Loss Loss Win Win Win Win Win Loss Win Loss Win Win Win Loss Win Loss Win Loss Win Win Win Loss
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00181-ip-10-236-191-2.ec2.internal.json.gz_1485-Sale View All - Juicy Cou_SDGPCTO2XCD3ABEL,0,age,3,3/6M 6/12M 12/18M 18/24M
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00181-ip-10-236-191-2.ec2.internal.json.gz_1485-Sale View All - Juicy Cou_SDGPCTO2XCD3ABEL,1,weight,76,12-17 lbs 17-22 lbs 22-27 lbs 27-30 lbs
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00181-ip-10-236-191-2.ec2.internal.json.gz_1485-Sale View All - Juicy Cou_SDGPCTO2XCD3ABEL,2,weight,76,5.4-7.7 kgs 7.7-9.9 kgs 9.9-12.2 kgs 12.2-13.6 kgs
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00244-ip-10-236-191-2.ec2.internal.json.gz_1505-Sale Designer Womens Clot_BQRJARMEM2GMFC45,0,age,3,12M 18M 24M
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00244-ip-10-236-191-2.ec2.internal.json.gz_1505-Sale Designer Womens Clot_BQRJARMEM2GMFC45,1,weight,76,17-22 lbs 22-27 lbs 27-30 lbs
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00244-ip-10-236-191-2.ec2.internal.json.gz_1505-Sale Designer Womens Clot_BQRJARMEM2GMFC45,2,weight,76,7.7-9.9 kgs 9.9-12.2 kgs 12.2-13.6 kgs
"webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00007-ip-10-236-191-2.ec2.internal.json.gz_2025-Brian Crago Bio, Stats, a_ZCNJCLMVHGFRJ67P",0,age,3,30 30 30 30 34 34 34
"webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00007-ip-10-236-191-2.ec2.internal.json.gz_2025-Brian Crago Bio, Stats, a_ZCNJCLMVHGFRJ67P",1,city,12,Stockholm Stockholm Stockholm Stockholm Roma Roma Roma
"webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00007-ip-10-236-191-2.ec2.internal.json.gz_2025-Brian Crago Bio, Stats, a_ZCNJCLMVHGFRJ67P",2,country,22,Australia Australia Australia Australia Australia Australia Australia
"webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00007-ip-10-236-191-2.ec2.internal.json.gz_2025-Brian Crago Bio, Stats, a_ZCNJCLMVHGFRJ67P",3,rank,60,11 18 15 2T AC 38T 2
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00224-ip-10-236-191-2.ec2.internal.json.gz_1404-Ranking List Skier Perfor_5AHMZYVFY6RNYUDI,0,name,46,COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon COSTARD Manon
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00224-ip-10-236-191-2.ec2.internal.json.gz_1404-Ranking List Skier Perfor_5AHMZYVFY6RNYUDI,1,country,22,FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA FRA
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00224-ip-10-236-191-2.ec2.internal.json.gz_1404-Ranking List Skier Perfor_5AHMZYVFY6RNYUDI,2,sex,68,F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F F
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00224-ip-10-236-191-2.ec2.internal.json.gz_1404-Ranking List Skier Perfor_5AHMZYVFY6RNYUDI,3,class,13,L L L L L L L L L L L R R L L R R R R L L L L L R L L R R R R R R R R R R R R R R R R L L L L L L L L L R R R R
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00011-ip-10-236-191-2.ec2.internal.json.gz_1819-Team Overview-12_46I7GAT74QBOIW6U,0,name,46,Cary Milanes Kathleen Hebble Erin Staal
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00011-ip-10-236-191-2.ec2.internal.json.gz_1819-Team Overview-12_46I7GAT74QBOIW6U,1,city,12,Miami Sellersburg Grand Haven
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00011-ip-10-236-191-2.ec2.internal.json.gz_1819-Team Overview-12_46I7GAT74QBOIW6U,2,state,70,FL IN MI
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00166-ip-10-236-191-2.ec2.internal.json.gz_2196-Person:Klaas Tamminga (2)_KQ5BGIF6WEIJAIAA,0,name,46,Tarke Tamminga Ratle Tamminga Thomas Tamminga Nick Tamminga Yeuse Tamminga Fred Tamminga Annie Tamminga John Tamminga Gun Tamminga Anna Tamminga
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00166-ip-10-236-191-2.ec2.internal.json.gz_2196-Person:Klaas Tamminga (2)_KQ5BGIF6WEIJAIAA,1,sex,68,M F M M M M F M M M
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00166-ip-10-236-191-2.ec2.internal.json.gz_2196-Person:Klaas Tamminga (2)_KQ5BGIF6WEIJAIAA,2,age,3,43 43 19 17 16 14 12 11 5 10/12
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00049-ip-10-236-191-2.ec2.internal.json.gz_1297-SREV - ServiceSource Inte_Q6ZSJXODSZOOMJCK,0,symbol,72,SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV SREV
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00049-ip-10-236-191-2.ec2.internal.json.gz_1297-SREV - ServiceSource Inte_Q6ZSJXODSZOOMJCK,1,company,19,ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I... ServiceSource I...
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00049-ip-10-236-191-2.ec2.internal.json.gz_1297-SREV - ServiceSource Inte_Q6ZSJXODSZOOMJCK,2,position,56,"Director Chairman of the Board Chairman of the Board Chief Executive officer Chief Customer Officer CEO (Click for the stocks that their CEOs have bought) Chief Customer Officer Director President, Cloud & Data Svcs. Chief Customer Officer Chief Customer Officer Head of WW Sales/Cust Success Director CFO Director EVP Customer Success EVP & GM of Professional Svcs CFO President, Cloud & Data Svcs. EVP Worldwide Sales COO & EVP of Managed Services CFO EVP Mktg Strtgy People&Systems EVP & GM of Professional Svcs Chief Services Officer CEO & Chairman of the Board Director EVP & GM of Professional Svcs COO & EVP of Managed Services COO & EVP of Managed Services"
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00181-ip-10-236-191-2.ec2.internal.json.gz_1090-FLW Fishing: GEORGE KAPIT_BJ2TTQYV4IC75YPP,0,year,77,2015 2014 2013 2012 2011 2010 2008
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00181-ip-10-236-191-2.ec2.internal.json.gz_1090-FLW Fishing: GEORGE KAPIT_BJ2TTQYV4IC75YPP,1,rank,60,20 24 91 14 23 13 32
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00181-ip-10-236-191-2.ec2.internal.json.gz_1090-FLW Fishing: GEORGE KAPIT_BJ2TTQYV4IC75YPP,2,status,71,Professional Professional Professional Professional Professional Co-Angler Co-Angler
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00011-ip-10-236-191-2.ec2.internal.json.gz_1964-1989 USMS Top 10 SCM for _H4BKAVCPY4AXMXYP,0,name,46,Richard Hofstetter Allen K Lydick Karl H Kazmaier Dirk Crandell Bill Farrell Lee Rider Will D Douglass R Jay McDonald Eric Smith Patrick W Herrera
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00011-ip-10-236-191-2.ec2.internal.json.gz_1964-1989 USMS Top 10 SCM for _H4BKAVCPY4AXMXYP,1,age,3,33 32 34 31 30 33 30 31 33 30
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00011-ip-10-236-191-2.ec2.internal.json.gz_1964-1989 USMS Top 10 SCM for _H4BKAVCPY4AXMXYP,2,club,15,GISA RAMA CAYM BYMS MINN IEM SCAQ AUST RMM ECSC
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00057-ip-10-236-191-2.ec2.internal.json.gz_1335-Designer Sleepwear | Luxu_GVZVACIYS2KVSVK2,0,age,3,0/3M 3/6M 6/9M
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00057-ip-10-236-191-2.ec2.internal.json.gz_1335-Designer Sleepwear | Luxu_GVZVACIYS2KVSVK2,1,weight,76,up to 12 lbs 12-17 lbs 17-20 lbs
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00057-ip-10-236-191-2.ec2.internal.json.gz_1335-Designer Sleepwear | Luxu_GVZVACIYS2KVSVK2,2,weight,76,up to 5.4 kgs 5.4-7.7 kgs 7.7-9.1 kgs
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00197-ip-10-236-191-2.ec2.internal.json.gz_1499-Sale View All - Juicy Cou_DNTTRJT2NOLQQRUU,0,age,3,3/6M 6/12M 12/18M 18/24M
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00197-ip-10-236-191-2.ec2.internal.json.gz_1499-Sale View All - Juicy Cou_DNTTRJT2NOLQQRUU,1,weight,76,12-17 lbs 17-22 lbs 22-27 lbs 27-30 lbs
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00197-ip-10-236-191-2.ec2.internal.json.gz_1499-Sale View All - Juicy Cou_DNTTRJT2NOLQQRUU,2,weight,76,5.4-7.7 kgs 7.7-9.9 kgs 9.9-12.2 kgs 12.2-13.6 kgs
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00148-ip-10-236-191-2.ec2.internal.json.gz_1850-WPCX704 (Metro Communicat_5Z5IDOSLILVWBZ43,0,class,13,FB2 MO MO
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00148-ip-10-236-191-2.ec2.internal.json.gz_1850-WPCX704 (Metro Communicat_5Z5IDOSLILVWBZ43,1,city,12,SIOUX FALLS
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00148-ip-10-236-191-2.ec2.internal.json.gz_1850-WPCX704 (Metro Communicat_5Z5IDOSLILVWBZ43,2,county,23,MINNEHAHA MINNEHAHA MINNEHAHA
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00148-ip-10-236-191-2.ec2.internal.json.gz_1850-WPCX704 (Metro Communicat_5Z5IDOSLILVWBZ43,3,state,70,SD SD SD
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00218-ip-10-236-191-2.ec2.internal.json.gz_967-Disc Golf Tournament List _PISEWN3SH7CMEDTE,0,type,75,NT C-Tier C-Tier C-Tier B-Tier Unsanctioned C-Tier Other B-Tier
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00218-ip-10-236-191-2.ec2.internal.json.gz_967-Disc Golf Tournament List _PISEWN3SH7CMEDTE,1,name,46,Texas State DG Championships - PRO 2014 Northern Flight 31st Annual Spring Fling It 31st Annual Spring Fling-It Gem City Challenge #5 Virginia Team Invitational WIFFS #6- Blizzard in the Forest Winter Wizards 9 Wisconsin Spring Opener
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00218-ip-10-236-191-2.ec2.internal.json.gz_967-Disc Golf Tournament List _PISEWN3SH7CMEDTE,2,location,44,"Round Rock, TX Anderson, CA Florence, AL Florence, AL Dayton, OH Spotsylvania, VA Brazil, IN Tremonton, UT Freedom, WI"
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00305-ip-10-236-191-2.ec2.internal.json.gz_1486-Listen and download David_NMAEUS3PS35TELAZ,0,artist,6,David Bowie David Bowie David Bowie David Bowie David Bowie Foo Fighters David Bowie David Bowie
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00305-ip-10-236-191-2.ec2.internal.json.gz_1486-Listen and download David_NMAEUS3PS35TELAZ,1,album,4,Birthday Celebration Birthday Celebration Birthday Celebration Birthday Celebration Birthday Celebration Birthday Celebration Birthday Celebration Birthday Celebration
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00305-ip-10-236-191-2.ec2.internal.json.gz_1486-Listen and download David_NMAEUS3PS35TELAZ,3,year,77,2012 2012 2012 2012 2012 2012 2012 2012
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00077-ip-10-236-191-2.ec2.internal.json.gz_1402-Ranking List Skier Perfor_HZIXI5RVN4GHCVCR,0,name,46,MOROZOV Igor MOROZOV Igor MOROZOV Igor MOROZOV Igor MOROZOV Igor MOROZOV Igor
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00077-ip-10-236-191-2.ec2.internal.json.gz_1402-Ranking List Skier Perfor_HZIXI5RVN4GHCVCR,1,country,22,RUS RUS RUS RUS RUS RUS
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00077-ip-10-236-191-2.ec2.internal.json.gz_1402-Ranking List Skier Perfor_HZIXI5RVN4GHCVCR,2,sex,68,M M M M M M
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00077-ip-10-236-191-2.ec2.internal.json.gz_1402-Ranking List Skier Perfor_HZIXI5RVN4GHCVCR,3,class,13,R R R L L L
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00312-ip-10-236-191-2.ec2.internal.json.gz_2065-2008 USMS Top 10 SCM for _4ROOXYHSLO2DQHQC,0,name,46,Joan K Campbell Nancy N Durstein Joan K Campbell Joan K Campbell Nancy N Durstein Nancy N Durstein Joan K Campbell Nancy N Durstein Joan K Campbell Nancy N Durstein Ruth A Hoskinson Nancy N Durstein Nancy N Durstein Joan K Campbell Ruth A Hoskinson Nancy N Durstein Nancy N Durstein Nancy N Durstein
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00312-ip-10-236-191-2.ec2.internal.json.gz_2065-2008 USMS Top 10 SCM for _4ROOXYHSLO2DQHQC,1,age,3,78 79 78 78 79 79 78 79 78 79 79 79 79 78 79 79 79 79
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00312-ip-10-236-191-2.ec2.internal.json.gz_2065-2008 USMS Top 10 SCM for _4ROOXYHSLO2DQHQC,2,club,15,FACT FACT FACT FACT FACT FACT FACT FACT FACT FACT FMM FACT FACT FACT FMM FACT FACT FACT
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00328-ip-10-236-191-2.ec2.internal.json.gz_2339-2007 USMS Top 10 SCM for _WBQDVZQEOZMHRRPB,0,name,46,Marcel Rinzler Roque J Santos Tyler Blessing Mark A Magee Jeffrey H Roddin Carlos A Fernandez Matt Keller Rob Emary William C Hale Morton Anderson
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00328-ip-10-236-191-2.ec2.internal.json.gz_2339-2007 USMS Top 10 SCM for _WBQDVZQEOZMHRRPB,1,age,3,36 39 35 39 38 38 38 39 37 37
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00328-ip-10-236-191-2.ec2.internal.json.gz_2339-2007 USMS Top 10 SCM for _WBQDVZQEOZMHRRPB,2,club,15,NOVA WCM TXLA LVM ANCM MAM IM UNAT MAM NCMS
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00305-ip-10-236-191-2.ec2.internal.json.gz_1613-Ranking List Skier Perfor_OO4JJ62YRDXCDO4P,0,name,46,BATE Cory BATE Cory BATE Cory BATE Cory BATE Cory BATE Cory BATE Cory BATE Cory BATE Cory BATE Cory BATE Cory
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00305-ip-10-236-191-2.ec2.internal.json.gz_1613-Ranking List Skier Perfor_OO4JJ62YRDXCDO4P,1,country,22,CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00305-ip-10-236-191-2.ec2.internal.json.gz_1613-Ranking List Skier Perfor_OO4JJ62YRDXCDO4P,2,sex,68,M M M M M M M M M M M
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00305-ip-10-236-191-2.ec2.internal.json.gz_1613-Ranking List Skier Perfor_OO4JJ62YRDXCDO4P,3,class,13,R L L L L L L L L L L
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00184-ip-10-236-191-2.ec2.internal.json.gz_2080-1986 USMS Top 10 SCM for _BYXQKUCZVGLX4Z66,0,name,46,Patricia W Moran Karen Farnsworth Barbara Cornett Mary Ellen Palker Jeanne Legg Linda Brown Anita M Callahan Karen N Ouellette Jennifer A Wetzel Judith Romann
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00184-ip-10-236-191-2.ec2.internal.json.gz_2080-1986 USMS Top 10 SCM for _BYXQKUCZVGLX4Z66,1,age,3,26 29 26 28 26 27 28 25 27 27
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00184-ip-10-236-191-2.ec2.internal.json.gz_2080-1986 USMS Top 10 SCM for _BYXQKUCZVGLX4Z66,2,club,15,STR EMPM CONN STR JERS JERS DCM SCAM STR SCM2
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00061-ip-10-236-191-2.ec2.internal.json.gz_2262-Remnants (science fiction_G3XXBCFXTO74XWVA,0,name,46,Woody Borlaug Trinny Shipper Ali Kosh Westie Nile Deena Echo Lumina Mattock Lyric Marina India Frank Rainer Park Hidge
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00061-ip-10-236-191-2.ec2.internal.json.gz_2262-Remnants (science fiction_G3XXBCFXTO74XWVA,1,age,3,16.0 3.0 67.0
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00061-ip-10-236-191-2.ec2.internal.json.gz_2262-Remnants (science fiction_G3XXBCFXTO74XWVA,2,gender,37,Male Male Female Male Male Female Female Female Female Female Male Female Female Female Male Male Male Male
webtables2/K4_multi-col/0_1438042987171.38;warc;CC-MAIN-20150728002307-00061-ip-10-236-191-2.ec2.internal.json.gz_2262-Remnants (science fiction_G3XXBCFXTO74XWVA,3,status,71,Deceased deceased Unknown Unknown Unknown Unknown Unknown Unknown Alive Alive Alive Alive Unknown Unknown Deceased Deceased Unknown Unknown
